4267655	0
4585981	0
4368220	0
19033867	1
20133427	1
19714811	1
18352567	1
19891159	1
19811022	1
4261434	0
5143692	0
4777438	0
4579249	0
5040555	0
19769710	1
19887336	1
18682380	1
18106537	0
5040553	0
4383370	0
5159113	0
4262020	0
19348675	1
4283479	0
4440901	0
21200202	1
5132967	0
5040547	0
18593828	1
4861181	0
4368424	0
4464244	0
20814002	1
5091671	0
4567589	0
19780197	1
4920070	0
4257328	0
19151233	1
19160383	1
4324442	0
4866197	0
5115520	0
5033042	0
4436405	0
5077247	0
4387749	0
20602140	1
5133565	0
19619491	1
4766308	0
5133562	0
4979018	0
18895382	1
4753032	0
5051304	0
4234943	0
4302572	0
4753034	0
21475160	1
4312066	0
19245974	1
4562151	0
5105269	0
4258431	0
4303954	0
20669947	1
21861001	1
4356056	0
5100032	0
5150313	0
5006010	0
4286642	0
4975012	0
5142047	0
5068982	0
21712504	1
4939308	0
4473551	0
4913428	0
19751002	1
18729775	1
4849635	0
5158887	0
4946404	0
18178102	1
21767729	1
21067752	1
4498201	0
4814600	0
19866472	1
4595857	0
18964225	1
4572719	0
20529441	1
4595853	0
5092078	0
20253689	1
4937918	0
18686235	1
18333226	1
4938159	0
4242969	0
5011902	0
5122831	0
5061112	0
5078781	0
19639423	1
4265653	0
4937311	0
4282341	0
4757666	0
4827645	0
18870822	1
20431681	1
19681390	1
19012304	1
20659451	1
20396723	1
18383766	1
5142685	0
18415582	1
20630224	1
18178244	1
18773252	1
20684642	1
4987499	0
4362521	0
21839668	1
4298512	0
21395909	1
4330369	0
19075404	1
4371849	0
21661431	1
4255546	0
4395341	0
4449054	0
20653325	1
4208606	0
4391317	0
20107050	1
18993288	1
5076112	0
20386710	1
5107099	0
19089394	1
4328857	0
4575588	0
21619727	1
18635545	1
20327457	1
20560186	1
5086323	0
20310958	1
19938102	1
5086326	0
19416659	1
4314386	0
10940713	0
19421529	1
4360863	0
19288896	1
21639293	1
4314388	0
20185555	1
19177148	1
4212708	0
4569011	0
4576582	0
4788533	0
21791615	1
19658492	1
5153559	0
5147010	0
4809930	0
4347540	0
19313830	1
4242318	0
4973943	0
20474606	1
18501043	1
5120291	0
19217897	1
4244515	0
4575613	0
4238673	0
19345893	1
18478650	1
21225504	1
11292594	0
5041918	0
4498686	0
4244877	0
19170112	1
4239987	0
4330772	0
4362835	0
19595400	1
4293774	0
4253920	0
4904607	0
5152202	0
19292944	1
4588878	0
4902268	0
4934752	0
4916902	0
4311607	0
18513671	1
4520940	0
4953815	0
20677092	1
21792360	1
20789851	1
4205058	0
21357994	1
4416980	0
18247334	1
5079175	0
4974495	0
5079173	0
4507492	0
4412357	0
4273511	0
19854640	1
19524702	1
5111585	0
4848762	0
4848760	0
21704140	1
21158888	1
19144023	1
21540153	1
4574181	0
4235782	0
5037055	0
20319881	1
4418050	0
5134129	0
4235785	0
18315399	1
5076805	0
5076803	0
19357674	1
18187907	1
4800403	0
4591915	0
4207515	0
19040132	1
4222574	0
5118059	0
4973364	0
4406371	0
18177826	1
4989786	0
17528820	0
20695389	1
18290023	1
5118055	0
4747874	0
20737435	1
20581079	1
4409064	0
21678897	1
21429537	1
21937248	1
21808085	1
5102160	0
18840983	1
19508115	1
4646454	0
5083203	0
5071188	0
20981429	1
5083207	0
18232608	1
5083208	0
4803837	0
4591255	0
5095495	0
18219299	1
4986450	0
19488022	1
21283372	1
5070189	0
21506105	1
21378526	1
5107122	0
4322101	0
18465665	1
5042151	0
4809755	0
20602962	1
19727480	1
5046034	0
15980071	0
4530800	0
4988623	0
4386979	0
4228773	0
18762938	1
21671175	1
5144843	0
4795641	0
20808942	1
5145644	0
17912476	0
5129913	0
5002626	0
4299484	0
19192987	1
20989578	1
18447074	1
5003869	0
4200463	0
5150082	0
4969849	0
18769972	1
5106207	0
5003863	0
4244486	0
21283083	1
4580218	0
5142765	0
4361258	0
4872266	0
4989548	0
19101311	1
20516060	1
19401703	1
5056309	0
5133779	0
4387259	0
18321993	1
4313128	0
4276936	0
4268216	0
4657525	0
4391076	0
5133772	0
19620285	1
4584918	0
4867302	0
4942716	0
4221007	0
4274200	0
20935431	1
4570359	0
4417581	0
20651468	1
4539342	0
4570355	0
5061268	0
4925655	0
4970856	0
21682836	1
4580076	0
5121272	0
4847802	0
18573731	1
4882010	0
5002708	0
19512356	1
4226524	0
19240226	1
5092864	0
4979485	0
20313377	1
5084009	0
5084006	0
4571914	0
19456873	1
18001493	0
4257568	0
19610787	1
10682689	0
5074457	0
5071974	0
4297099	0
19764201	1
4260110	0
4294625	0
4389715	0
19322506	1
5044732	0
4578794	0
4280069	0
5044225	0
4587308	0
4502071	0
4904274	0
18795145	1
4959192	0
18677079	1
19843713	1
21810755	1
20059151	1
21433282	1
20382088	1
5044737	0
4396733	0
5032011	0
4335418	0
9999497	0
4864876	0
20145707	1
5151866	0
19183962	1
19712769	1
5066629	0
21499740	1
4257075	0
4978533	0
4321499	0
4254249	0
4987145	0
4241601	0
19496739	1
17677321	0
5129265	0
5129267	0
20278165	1
5144462	0
4318352	0
19215867	1
21928505	1
5044199	0
4315975	0
4251434	0
5044746	0
4951690	0
5148755	0
21260453	1
5148025	0
18701518	1
5009358	0
18251057	1
4243973	0
5009427	0
4950127	0
19273163	1
21294094	1
5009423	0
21351461	1
4229722	0
4971031	0
20580136	1
5104012	0
5159211	0
19285641	1
19882619	1
18673173	1
4837905	0
18277100	1
19261822	1
19171093	1
21137523	1
20043004	1
5141176	0
4204598	0
4886202	0
5084295	0
20936961	1
20246020	1
4992636	0
21192596	1
4992146	0
4992632	0
5104743	0
4568960	0
4295801	0
4223760	0
4464383	0
18965630	1
18733162	1
4345144	0
20527692	1
5059203	0
19818731	1
4881096	0
5060506	0
4411096	0
5159230	0
20146224	1
20095489	1
19740021	1
5159547	0
5120662	0
4756697	0
4430645	0
20587893	1
17802242	0
20128604	1
5047427	0
4934349	0
4748214	0
18622063	1
5008595	0
19963004	1
4806259	0
19346431	1
4223700	0
4799206	0
4806255	0
5102944	0
4806257	0
4806250	0
4806252	0
18325994	1
4958160	0
21641009	1
19675835	1
4328199	0
5077985	0
18307722	1
4751206	0
19802007	1
19856451	1
4744172	0
5013755	0
4347531	0
19486977	1
20036309	1
18194312	1
20307970	1
21268407	1
18862631	1
4250147	0
4228986	0
20823144	1
19129152	1
4463198	0
19037194	1
4938511	0
4568944	0
19008415	1
4548063	0
4443295	0
4369778	0
5151148	0
19419942	1
4820919	0
4291830	0
20731462	1
19304565	1
4272587	0
4752935	0
18474889	1
20257706	1
5105297	0
5061099	0
4246653	0
19275406	1
4273982	0
4361407	0
4256968	0
20585764	1
4660018	0
4202998	0
21388360	1
19004424	1
4202994	0
19370587	1
20975976	1
4554510	0
18436872	1
4836880	0
4754347	0
4880322	0
4230807	0
21297281	1
5135693	0
4575116	0
4810717	0
4880325	0
21666291	1
4205807	0
4845519	0
19280062	1
4973776	0
4295460	0
4248096	0
18637987	1
19975953	1
5009199	0
4564615	0
4286318	0
5013674	0
5013677	0
4258771	0
21515064	1
20055294	1
5117557	0
19443094	1
5011116	0
5087209	0
18327453	1
20570940	1
4354087	0
4319379	0
20901121	1
5117008	0
21892608	1
18080396	0
4278279	0
5111896	0
4563707	0
4222968	0
5134739	0
4848028	0
4580797	0
19977551	1
1064230	0
5069230	0
5131911	0
20355429	1
18422457	1
19156646	1
4816845	0
19749501	1
4265354	0
19392867	1
4801418	0
4940804	0
19668843	1
4209623	0
4381027	0
4784612	0
4940805	0
4327595	0
4985683	0
20100500	1
4791572	0
4593617	0
19655988	1
4506962	0
5151670	0
20670709	1
20168233	1
4397907	0
19775251	1
21679555	1
4806237	0
4643126	0
18288028	1
21916681	1
18615140	1
5099561	0
20948758	1
4723139	0
19820168	1
4281478	0
5059299	0
4405801	0
4994098	0
4583486	0
20084590	1
4309762	0
4498476	0
5059290	0
4732780	0
5059560	0
4309769	0
20371441	1
4707766	0
19935258	1
19082616	1
4309129	0
20652298	1
5135083	0
4988559	0
5057828	0
4988557	0
4235486	0
20600441	1
5031236	0
4853937	0
13430060	0
5073006	0
19252803	1
21496112	1
4999615	0
4577788	0
20044723	1
21702903	1
4592206	0
4259137	0
17663769	0
4581939	0
4280124	0
4859477	0
4290179	0
4279050	0
5109491	0
4566966	0
5046753	0
4584211	0
4566610	0
18230007	1
4585926	0
4235199	0
4373265	0
13307645	0
21367873	1
4297236	0
4955036	0
18084445	0
5064230	0
4317147	0
21200032	1
4553458	0
4568103	0
4218492	0
4568101	0
20578328	1
5116842	0
5084123	0
4955039	0
4571215	0
19577379	1
4990173	0
4379023	0
4261187	0
20060119	1
4268072	0
21891388	1
4220523	0
4829487	0
4580684	0
5140202	0
19002817	1
5089534	0
4983961	0
19695839	1
4401854	0
4710417	0
5062611	0
20917186	1
4198175	0
18605035	1
19893951	1
4218727	0
4240895	0
4986309	0
20286427	1
4444609	0
5111623	0
4325746	0
4320992	0
4247460	0
5098291	0
4356481	0
4266335	0
18791748	1
21604101	1
21604102	1
18223328	1
4787873	0
19945920	1
4255824	0
4261981	0
18421322	1
18302475	1
19891603	1
4424474	0
4342395	0
20911567	1
20193897	1
4229838	0
4756192	0
4579741	0
19411146	1
4578296	0
4257300	0
21844509	1
20835954	1
19025034	1
18622724	1
4307106	0
19702729	1
15674298	0
4531021	0
4868499	0
4329783	0
4568575	0
18906825	1
19419125	1
20861482	1
4753013	0
19953598	1
19866208	1
18858660	1
20027864	1
18436200	1
5081321	0
18617298	1
20527996	1
4316543	0
4276057	0
4253798	0
4271002	0
4359884	0
19876671	1
5133545	0
19876850	1
5070098	0
4231195	0
4805270	0
5079169	0
4255658	0
18914297	1
4223370	0
4859813	0
19089696	1
18963141	1
4255652	0
5055531	0
4512478	0
20657433	1
4289450	0
19704609	1
4585309	0
4892231	0
21604576	1
18899412	1
18940676	1
4813287	0
21531197	1
18422746	1
4365233	0
5063427	0
4585307	0
4332094	0
19990015	1
4587020	0
4231997	0
4433462	0
20920314	1
4946460	0
4590646	0
5010610	0
4849964	0
19433980	1
4359089	0
20167350	1
5010615	0
20000806	1
10142762	0
4858137	0
19592050	1
19373447	1
4266980	0
4572842	0
5074267	0
4576833	0
4579813	0
5011969	0
18547679	1
19971606	1
4579815	0
4575822	0
4476063	0
4990236	0
20254608	1
4950805	0
20944901	1
4798896	0
4399267	0
18603776	1
4939781	0
4935280	0
19420735	1
19430684	1
4573463	0
20972851	1
5076173	0
4939085	0
6625398	0
4953100	0
20321415	1
19769626	1
4462141	0
20541254	1
4332099	0
19650438	1
18569057	1
4508868	0
4321130	0
4977619	0
18562081	1
4303683	0
5103067	0
5112227	0
4398247	0
20743263	1
5104461	0
18478410	1
4218938	0
18767400	1
19795112	1
4964970	0
20468271	1
4394546	0
4964906	0
4349567	0
20749671	1
18560023	1
4809917	0
4299596	0
4974347	0
5147031	0
20766225	1
4808754	0
4261707	0
4251933	0
4338641	0
19290330	1
4321106	0
4321104	0
19119970	1
18320898	1
5068744	0
20214242	1
18541482	1
5145885	0
20712464	1
4392396	0
5094174	0
5068749	0
20672571	1
20472483	1
20025440	1
4249550	0
21366181	1
5074978	0
5013632	0
4901769	0
4937668	0
19401143	1
21642491	1
21872537	1
4860114	0
20550409	1
4273802	0
4587957	0
20570576	1
19780906	1
20926010	1
19287077	1
5013196	0
4457257	0
20896908	1
21747587	1
4580186	0
4374640	0
5081993	0
20823831	1
4604366	0
18420758	1
4370127	0
4975710	0
4292140	0
4245620	0
18856824	1
4311661	0
5125684	0
4273577	0
4576591	0
4311666	0
20453120	1
18524788	1
4518068	0
18725241	1
5082311	0
19718563	1
4412379	0
21677514	1
4255894	0
5120411	0
18408790	1
4412376	0
21645174	1
4586029	0
4970164	0
21075602	1
4568375	0
5003333	0
18669986	1
20650112	1
4986496	0
4976651	0
5072988	0
20650115	1
5005783	0
18396485	1
4247980	0
18087086	0
5012919	0
21028652	1
4940021	0
4319462	0
5081130	0
4275937	0
18260291	1
4393961	0
18639725	1
4517056	0
19069406	1
5102146	0
5056753	0
21469232	1
5102142	0
19663359	1
4521342	0
5056756	0
5157180	0
19532566	1
18354225	1
4273793	0
4308483	0
5102148	0
5041247	0
18581490	1
5104257	0
21366990	1
5130051	0
17631553	0
4377325	0
20580810	1
19723831	1
20340455	1
5072981	0
5032920	0
4304787	0
18678545	1
5058808	0
19795462	1
5083260	0
4241769	0
19778335	1
5157232	0
19336582	1
19640352	1
4935996	0
19811723	1
4568964	0
18762955	1
20492690	1
18260072	1
4791176	0
4348748	0
4595547	0
5115270	0
4482749	0
4575303	0
4207459	0
19903065	1
4207457	0
18608081	1
4243701	0
5154168	0
4675552	0
5159059	0
5013334	0
20830400	1
4258433	0
19986538	1
4568967	0
4583010	0
4564131	0
4723597	0
4859260	0
4354302	0
5060347	0
21642309	1
4564138	0
4587777	0
5012310	0
19108898	1
4794578	0
5012315	0
19419337	1
19145206	1
4588790	0
5155580	0
19148910	1
18390300	1
4275242	0
19292203	1
5001862	0
4361239	0
5133717	0
4695417	0
20954057	1
4771986	0
21297133	1
4771984	0
4239014	0
20454315	1
21103719	1
4291043	0
4539366	0
4970876	0
4318572	0
4231080	0
20554360	1
4970879	0
20112612	1
4263917	0
4381924	0
5128695	0
4949055	0
21301793	1
5060345	0
4263389	0
19576593	1
4593860	0
5122497	0
16247792	0
4252742	0
16097580	0
4991638	0
5009701	0
20859180	1
19568027	1
4577683	0
4211451	0
19687713	1
4698696	0
18476297	1
19759291	1
5092843	0
4757104	0
5109770	0
20482392	1
4323652	0
4251708	0
5050581	0
4213635	0
4821111	0
4268112	0
21550692	1
4952507	0
13526204	0
17527958	0
5119240	0
19000862	1
4299631	0
21615245	1
19095697	1
4393966	0
5142344	0
5003800	0
5003805	0
4393293	0
21101833	1
5003809	0
4512116	0
5068613	0
19902507	1
5098193	0
18859811	1
4901159	0
18766124	1
4663515	0
4944378	0
4820788	0
18373503	1
4901764	0
4211670	0
19787858	1
4346392	0
4901152	0
20751117	1
4784358	0
4253308	0
19795963	1
4820786	0
4330347	0
21462521	1
4696787	0
19293159	1
19002718	1
19798173	1
17932332	0
5088184	0
4976913	0
21183358	1
5009707	0
21059827	1
4942190	0
19784751	1
5066724	0
4977003	0
20574068	1
5138769	0
4302843	0
5005951	0
5149205	0
4970728	0
16915285	0
5149202	0
18965437	1
4259567	0
20046025	1
5144440	0
4970724	0
4320961	0
21940758	1
4225811	0
4316750	0
4225815	0
4258203	0
4673341	0
4576339	0
19883390	1
4525911	0
4249083	0
4303216	0
4275889	0
4971059	0
4869643	0
4542734	0
19181959	1
15294422	0
5104077	0
4581327	0
4584797	0
4227678	0
20221267	1
4584793	0
18771702	1
5150440	0
4325553	0
5011753	0
20658618	1
4295820	0
19126722	1
4299191	0
21083850	1
20684626	1
19377113	1
5100362	0
18761448	1
21389570	1
21087806	1
20648860	1
4573852	0
21022245	1
4289519	0
21449704	1
20289494	1
4931296	0
4971129	0
5080761	0
20869848	1
19326519	1
4511135	0
20627841	1
20344181	1
1224681	0
5085739	0
4877728	0
4288930	0
18227662	1
5060295	0
4283777	0
17946573	0
19711543	1
21745002	1
4806277	0
4806275	0
4522599	0
4806273	0
4806271	0
4883803	0
18228654	1
5066827	0
4806279	0
5150295	0
4328607	0
5150297	0
4954868	0
5150293	0
18372273	1
19643320	1
5134388	0
19664957	1
4970185	0
4970180	0
18842756	1
4575686	0
4314532	0
19835449	1
4346647	0
19336807	1
19798373	1
20518478	1
5158279	0
5054053	0
4208544	0
5159495	0
20999786	1
4205027	0
4957365	0
18328742	1
21325438	1
5010561	0
20006875	1
17884105	0
18733321	1
4214910	0
19217911	1
18267723	1
18366686	1
20640736	1
5095344	0
18190810	1
4536336	0
19937947	1
18339193	1
20963520	1
20716977	1
18356526	1
4593265	0
19218797	1
4577820	0
4548005	0
4577822	0
4260817	0
4975751	0
18827999	1
19357588	1
20365101	1
4537792	0
4582797	0
4229877	0
21080848	1
4590071	0
4548152	0
21067545	1
4425826	0
5050607	0
5121668	0
19888436	1
5005938	0
20672980	1
20667810	1
19985453	1
4232609	0
4243574	0
4298485	0
17635790	0
18802001	1
6135195	0
4238423	0
4928860	0
4308560	0
5143130	0
4282428	0
20790242	1
4468543	0
5069371	0
19111189	1
21316665	1
4318280	0
4575464	0
4880875	0
4805976	0
17746136	0
4981206	0
4286339	0
20016624	1
19961897	1
4860350	0
4991396	0
5094375	0
19015482	1
4324387	0
4324385	0
20901490	1
4989958	0
18582351	1
18665401	1
18115179	0
19694908	1
18724491	1
4506013	0
4749808	0
4607326	0
20063311	1
4938477	0
4938475	0
5111304	0
4222901	0
21077348	1
18320520	1
4363192	0
18872051	1
20626392	1
4890683	0
5071130	0
4483927	0
4985225	0
20806046	1
4959225	0
16997490	0
5059762	0
4952239	0
20534593	1
4881376	0
20288847	1
5085640	0
21850875	1
4890649	0
4241832	0
20578771	1
16607961	0
19592438	1
18647914	1
21684410	1
21506203	1
4555809	0
5069255	0
5106128	0
19176669	1
4520570	0
4247202	0
18284965	1
4335995	0
5151650	0
19826153	1
5059817	0
5059815	0
21678110	1
4917899	0
4585249	0
4435040	0
19177371	1
4968618	0
4548157	0
18451923	1
19212093	1
21510691	1
20137543	1
4309030	0
4557322	0
4854494	0
4248612	0
18797409	1
4922574	0
20158948	1
5153722	0
17782754	0
18264015	1
4922572	0
4988538	0
5127039	0
19983123	1
4269043	0
4568305	0
18599585	1
4266415	0
5142262	0
4344660	0
20111602	1
4293179	0
4281814	0
4989917	0
21352118	1
4989912	0
4587544	0
4730995	0
20221705	1
4472599	0
5065661	0
21246748	1
19531945	1
4221904	0
5002819	0
18886129	1
4280145	0
5048579	0
4566941	0
4301242	0
5145273	0
20230896	1
5145275	0
4571011	0
4566947	0
4937412	0
4568124	0
19395086	1
5007565	0
4568122	0
4330583	0
4986268	0
19471100	1
4942344	0
4843130	0
20404799	1
4886423	0
5104559	0
20318375	1
4592816	0
4199667	0
4592818	0
4317164	0
4270228	0
20532854	1
5119218	0
21336327	1
4213135	0
4745316	0
18060866	0
21440134	1
4818397	0
5103061	0
4213139	0
18854740	1
4216328	0
18772921	1
18727464	1
21345190	1
4958174	0
18358509	1
19676084	1
5047799	0
4550877	0
4289213	0
18407205	1
4289211	0
5034767	0
4801965	0
21858110	1
21517287	1
4269459	0
19847808	1
5009705	0
4591135	0
19546592	1
20017280	1
4261470	0
4946996	0
5090493	0
4400652	0
4327543	0
21004795	1
4385748	0
4989668	0
21860790	1
5046771	0
4271790	0
17374065	0
4976776	0
20767490	1
4270345	0
5136267	0
20443441	1
18806800	1
4561780	0
18537753	1
4546376	0
4533092	0
4291280	0
19671178	1
5108345	0
4821095	0
18245784	1
4404846	0
4546378	0
4781949	0
18920941	1
18251647	1
18661061	1
4324624	0
4293821	0
21686259	1
4967495	0
20252000	1
4967497	0
18583001	1
18583003	1
20278594	1
4298106	0
4927201	0
6052111	0
5051612	0
19506464	1
18989988	1
18616082	1
19619182	1
5078167	0
4636483	0
4260875	0
4971788	0
19713206	1
5146560	0
18391913	1
19638404	1
4409089	0
5136006	0
4294472	0
4348183	0
4287251	0
21741667	1
21192413	1
5144636	0
19697900	1
19147877	1
4312023	0
4295706	0
4295707	0
4315035	0
20665026	1
21296768	1
4802427	0
4802426	0
19064940	1
4805939	0
4295806	0
4495166	0
5094080	0
4512183	0
4939199	0
4266919	0
5096900	0
4935779	0
5120288	0
18357490	1
4240280	0
18606874	1
20957039	1
18444824	1
20817519	1
5032463	0
18960292	1
4493991	0
20448064	1
5074375	0
4260707	0
14391149	0
19348981	1
21662360	1
4595894	0
4504051	0
5097412	0
4388345	0
4578415	0
4579838	0
19739676	1
5070873	0
4579835	0
5122871	0
4463832	0
21794188	1
4847804	0
20369549	1
4419569	0
4263009	0
4272176	0
4272178	0
4569785	0
4319251	0
4419567	0
4419565	0
19518405	1
5076159	0
20281598	1
19188968	1
20896298	1
4744699	0
5080258	0
17798971	0
4508338	0
20703868	1
5137604	0
4834204	0
5159344	0
19291806	1
4759298	0
19877891	1
4752963	0
18228795	1
4249399	0
4752965	0
5047882	0
18706312	1
19463176	1
4964914	0
20777713	1
19170336	1
19125689	1
19105807	1
5012365	0
4338668	0
4310558	0
19968368	1
21593175	1
4219068	0
18554783	1
4974367	0
4245426	0
4240147	0
5149736	0
18882928	1
4848546	0
4596544	0
5122478	0
21500331	1
18478690	1
19985206	1
18400634	1
18647083	1
4592386	0
20465273	1
4861662	0
19402733	1
4834061	0
4426371	0
4974953	0
4936600	0
5146982	0
19619576	1
21036913	1
4247732	0
20374360	1
5137169	0
4988981	0
5127077	0
20550932	1
5059977	0
21051383	1
4264564	0
20873838	1
19912448	1
19231339	1
4248117	0
19550900	1
4597239	0
4569868	0
19360417	1
21443050	1
5000908	0
21910083	1
4576675	0
5013722	0
4572318	0
4253960	0
4253961	0
5093086	0
4510530	0
4562806	0
2252294	0
4344076	0
19278894	1
21545569	1
4344071	0
4222028	0
4564775	0
4984187	0
5141719	0
20780064	1
4273552	0
5091857	0
19854607	1
19663888	1
4215160	0
21104517	1
5056176	0
18203890	1
5098887	0
4969398	0
4911546	0
19159822	1
20650133	1
5114641	0
4229984	0
4989087	0
19323396	1
4568351	0
18381399	1
4933387	0
13894580	0
16905456	0
20807508	1
20966010	1
5094045	0
18639706	1
19786236	1
4804359	0
4217095	0
4282063	0
4984846	0
4255716	0
4253912	0
4710335	0
4575095	0
19242198	1
4834183	0
21454813	1
5096108	0
18395358	1
18933677	1
4973320	0
4313869	0
19596867	1
4985582	0
4205828	0
5035229	0
19532301	1
21263475	1
4309514	0
4568705	0
4258635	0
4986748	0
4247868	0
4270388	0
4255348	0
19703286	1
19017081	1
4256804	0
5032906	0
21214874	1
20721157	1
4970804	0
5150840	0
20041425	1
4244117	0
4398838	0
19984640	1
4243721	0
5152623	0
4843548	0
4707537	0
21184195	1
20895797	1
4326382	0
4207478	0
18809976	1
21826707	1
19612986	1
4354327	0
19819231	1
21870955	1
4250431	0
5070895	0
21654959	1
4981070	0
18750923	1
20042240	1
4564153	0
19627232	1
18275326	1
4854558	0
4198888	0
18236876	1
5013312	0
20580450	1
20667841	1
20933347	1
4858914	0
4244578	0
4587752	0
18881835	1
4897645	0
4703612	0
5012371	0
4463797	0
